x,t,RePsi,ImPsi,AbsPsi,Phase
0.29,0.87,-0.98636,1.33055,1.65628,2.20872
0.3,0.87,-0.984094,1.34145,1.66371,2.20372
0.31,0.87,-0.979069,1.34958,1.66732,2.19841
0.32,0.87,-0.97133,1.35497,1.66716,2.19275
0.33,0.87,-0.960933,1.35764,1.6633,2.18674
0.34,0.87,-0.94794,1.35765,1.65584,2.18033
0.35,0.87,-0.932424,1.35503,1.64484,2.17351
0.36,0.87,-0.914468,1.34984,1.63044,2.16624
0.37,0.87,-0.894161,1.34216,1.61273,2.15848
0.38,0.87,-0.871602,1.33204,1.59186,2.15022
0.39,0.87,-0.846896,1.31956,1.56795,2.14139
0.4,0.87,-0.820157,1.30482,1.54117,2.13195
0.41,0.87,-0.791503,1.28789,1.51167,2.12186
0.42,0.87,-0.761061,1.26888,1.47962,2.11106
0.43,0.87,-0.728963,1.24789,1.44521,2.09948
0.44,0.87,-0.695345,1.22502,1.40861,2.08707
0.45,0.87,-0.660349,1.20038,1.37003,2.07373
0.46,0.87,-0.62412,1.17409,1.32966,2.05939
0.47,0.87,-0.586808,1.14625,1.28773,2.04395
0.48,0.87,-0.548565,1.11701,1.24444,2.0273
0.49,0.87,-0.509545,1.08647,1.20002,2.00933
0.5,0.87,-0.469904,1.05476,1.1547,1.98991
0.51,0.87,-0.429799,1.02201,1.10871,1.96888
0.52,0.87,-0.389388,0.988354,1.06229,1.9461
0.53,0.87,-0.348829,0.953908,1.01569,1.92137
0.54,0.87,-0.308277,0.918806,0.969143,1.89451
0.55,0.87,-0.267888,0.883174,0.922909,1.8653
0.56,0.87,-0.227816,0.84714,0.877238,1.83351
0.57,0.87,-0.188211,0.81083,0.832387,1.79888
0.58,0.87,-0.149221,0.774366,0.788612,1.76116
0.59,0.87,-0.110988,0.737869,0.74617,1.72009
0.6,0.87,-0.0736534,0.701459,0.705315,1.67541
0.61,0.87,-0.0373505,0.665249,0.666296,1.62688
0.62,0.87,-0.00220871,0.62935,0.629354,1.57431
0.63,0.87,0.0316487,0.593871,0.594714,1.51755
0.64,0.87,0.0641048,0.558913,0.562577,1.4566
0.65,0.87,0.0950495,0.524573,0.533115,1.39155
0.66,0.87,0.12438,0.490945,0.506456,1.32267
0.67,0.87,0.152001,0.458115,0.482673,1.25043
0.68,0.87,0.177825,0.426164,0.461776,1.17549
0.69,0.87,0.201772,0.395167,0.443699,1.0987
0.7,0.87,0.223774,0.365192,0.428299,1.02105
0.71,0.87,0.243767,0.336302,0.415357,0.94359
0.72,0.87,0.261699,0.308551,0.404586,0.867374
0.73,0.87,0.277526,0.281987,0.395649,0.793371
0.74,0.87,0.291216,0.256653,0.388171,0.722396
0.75,0.87,0.302742,0.232581,0.381767,0.655079
0.76,0.87,0.312089,0.209799,0.376052,0.59185
0.77,0.87,0.319253,0.188325,0.37066,0.532954
0.78,0.87,0.324238,0.168173,0.365257,0.478473
0.79,0.87,0.327056,0.149347,0.359542,0.428363
0.8,0.87,0.327731,0.131845,0.353258,0.382485
0.81,0.87,0.326296,0.115658,0.346187,0.34064
0.82,0.87,0.322791,0.100769,0.338154,0.302593
0.83,0.87,0.317266,0.0871544,0.329019,0.268091
0.84,0.87,0.309782,0.0747854,0.318681,0.236881
0.85,0.87,0.300405,0.0636251,0.307069,0.208714
0.86,0.87,0.289211,0.053631,0.294142,0.183356
0.87,0.87,0.276284,0.0447544,0.279885,0.160592
0.88,0.87,0.261714,0.036941,0.264308,0.140224
0.89,0.87,0.245599,0.030131,0.24744,0.122074
0.9,0.87,0.228043,0.0242595,0.22933,0.105982
0.91,0.87,0.209158,0.0192569,0.210043,0.0918097
0.92,0.87,0.18906,0.0150493,0.189658,0.0794331
0.93,0.87,0.167869,0.0115586,0.168267,0.0687462
0.94,0.87,0.145713,0.0087033,0.145973,0.0596582
0.95,0.87,0.122721,0.00639861,0.122888,0.0520923
0.96,0.87,0.0990269,0.00455701,0.0991317,0.0459854
0.97,0.87,0.0747678,0.00308868,0.0748316,0.0412869
0.98,0.87,0.0500828,0.00190195,0.0501189,0.0379579
0.99,0.87,0.0251128,0.000903732,0.0251291,0.0359714
0,0.88,0,0,0,0
0.01,0.88,-0.0458862,0.0732396,0.0864267,2.13049
0.02,0.88,-0.0916301,0.14629,0.172618,2.13037
0.03,0.88,-0.13709,0.218964,0.258338,2.13018
0.04,0.88,-0.182125,0.291073,0.343355,2.1299
0.05,0.88,-0.226596,0.362432,0.427438,2.12955
0.06,0.88,-0.270366,0.43286,0.510358,2.12911
0.07,0.88,-0.3133,0.502177,0.591894,2.12859
0.08,0.88,-0.355268,0.570207,0.671827,2.12799
0.09,0.88,-0.39614,0.636779,0.749943,2.12731
0.1,0.88,-0.435794,0.701727,0.826037,2.12654
0.11,0.88,-0.474109,0.76489,0.899909,2.12568
0.12,0.88,-0.510972,0.826114,0.971369,2.12473
0.13,0.88,-0.546273,0.885251,1.04023,2.12368
0.14,0.88,-0.579908,0.942159,1.10633,2.12254
0.15,0.88,-0.611781,0.996707,1.16949,2.1213
0.16,0.88,-0.6418,1.04877,1.22956,2.11996
0.17,0.88,-0.669881,1.09822,1.2864,2.11851
0.18,0.88,-0.695947,1.14497,1.33989,2.11695
0.19,0.88,-0.719928,1.1889,1.38989,2.11528
0.2,0.88,-0.741762,1.22993,1.4363,2.11349
0.21,0.88,-0.761395,1.26798,1.47902,2.11157
0.22,0.88,-0.77878,1.30298,1.51798,2.10952
0.23,0.88,-0.793879,1.33487,1.5531,2.10733
0.24,0.88,-0.806661,1.3636,1.58433,2.10499
0.25,0.88,-0.817105,1.38913,1.61163,2.1025
0.26,0.88,-0.825198,1.41143,1.63496,2.09986
0.27,0.88,-0.830935,1.43048,1.6543,2.09704
0.28,0.88,-0.834318,1.44628,1.66967,2.09404
0.29,0.88,-0.835361,1.45882,1.68107,2.09085
0.3,0.88,-0.834083,1.46812,1.68851,2.08745
0.31,0.88,-0.830512,1.47421,1.69206,2.08384
0.32,0.88,-0.824685,1.47712,1.69174,2.07999
0.33,0.88,-0.816646,1.47688,1.68763,2.0759
0.34,0.88,-0.806448,1.47357,1.67981,2.07155
0.35,0.88,-0.794149,1.46722,1.66836,2.0669
0.36,0.88,-0.779816,1.45793,1.65338,2.06196
0.37,0.88,-0.763523,1.44577,1.63499,2.05668
0.38,0.88,-0.745351,1.43082,1.61332,2.05104
0.39,0.88,-0.725385,1.41319,1.58849,2.04502
0.4,0.88,-0.703719,1.39298,1.56065,2.03859
0.41,0.88,-0.680449,1.37031,1.52995,2.03169
0.42,0.88,-0.655681,1.34529,1.49657,2.02431
0.43,0.88,-0.629521,1.31804,1.46066,2.01638
0.44,0.88,-0.602082,1.2887,1.42241,2.00786
0.45,0.88,-0.57348,1.25741,1.38201,1.9987
0.46,0.88,-0.543835,1.2243,1.33965,1.98882
0.47,0.88,-0.513269,1.18952,1.29553,1.97815
0.48,0.88,-0.481906,1.15322,1.24986,1.96662
0.49,0.88,-0.449875,1.11555,1.20284,1.95412
0.5,0.88,-0.417302,1.07666,1.1547,1.94056
0.51,0.88,-0.384318,1.03671,1.10565,1.9258
0.52,0.88,-0.351052,0.995847,1.05591,1.90971
0.53,0.88,-0.317632,0.954238,1.00571,1.89212
0.54,0.88,-0.284189,0.912036,0.955287,1.87286
0.55,0.88,-0.250849,0.869396,0.904862,1.8517
0.56,0.88,-0.21774,0.826473,0.854674,1.8284
0.57,0.88,-0.184984,0.783417,0.804961,1.80267
0.58,0.88,-0.152703,0.74038,0.755963,1.77419
0.59,0.88,-0.121016,0.697507,0.707927,1.74258
